customer_id	cohort_month	activity_month	month_number	order_count	revenue
18231	2010-01-01	2010-04-01	3	2	325.40
12361	2010-01-01	2010-05-01	4	1	83.15
12431	2010-01-01	2010-05-01	4	2	452.90
12549	2010-01-01	2010-05-01	4	2	416.31
12647	2010-01-01	2010-05-01	4	2	1678.05
12649	2010-01-01	2010-05-01	4	1	360.30
12668	2010-01-01	2010-05-01	4	1	544.77
12678	2010-01-01	2010-05-01	4	1	6564.37
12745	2010-01-01	2010-05-01	4	1	456.92
12813	2010-01-01	2010-05-01	4	1	776.60
12823	2010-01-01	2010-05-01	4	1	317.50
12905	2010-01-01	2010-05-01	4	1	424.76
12951	2010-01-01	2010-05-01	4	1	192.15
13027	2010-01-01	2010-05-01	4	1	1056.00
13044	2010-01-01	2010-05-01	4	2	689.63
13048	2010-01-01	2010-05-01	4	1	95.50
13101	2010-01-01	2010-05-01	4	1	280.76
13152	2010-01-01	2010-05-01	4	1	222.46
13209	2010-01-01	2010-05-01	4	1	561.52
13259	2010-01-01	2010-05-01	4	2	163.50
13338	2010-01-01	2010-05-01	4	1	751.65
13397	2010-01-01	2010-05-01	4	1	318.40
13488	2010-01-01	2010-05-01	4	2	1305.93
13514	2010-01-01	2010-05-01	4	1	242.40
13610	2010-01-01	2010-05-01	4	1	133.35
13615	2010-01-01	2010-05-01	4	1	580.13
13616	2010-01-01	2010-05-01	4	1	105.85
13634	2010-01-01	2010-05-01	4	2	1107.84
13650	2010-01-01	2010-05-01	4	1	588.68
13854	2010-01-01	2010-05-01	4	1	338.10
13929	2010-01-01	2010-05-01	4	3	746.30
13982	2010-01-01	2010-05-01	4	1	311.65
14044	2010-01-01	2010-05-01	4	1	343.44
14064	2010-01-01	2010-05-01	4	1	121.92
14194	2010-01-01	2010-05-01	4	1	507.41
14210	2010-01-01	2010-05-01	4	1	403.30
14225	2010-01-01	2010-05-01	4	1	598.01
14249	2010-01-01	2010-05-01	4	2	1219.25
14439	2010-01-01	2010-05-01	4	1	2062.66
14442	2010-01-01	2010-05-01	4	1	782.80
14461	2010-01-01	2010-05-01	4	1	502.94
14530	2010-01-01	2010-05-01	4	2	593.42
14649	2010-01-01	2010-05-01	4	1	364.32
14714	2010-01-01	2010-05-01	4	1	314.12
14715	2010-01-01	2010-05-01	4	1	354.19
14754	2010-01-01	2010-05-01	4	1	118.43
14826	2010-01-01	2010-05-01	4	1	207.30
14839	2010-01-01	2010-05-01	4	1	184.02
14849	2010-01-01	2010-05-01	4	1	165.60
14854	2010-01-01	2010-05-01	4	1	646.85
15013	2010-01-01	2010-05-01	4	1	203.65
15046	2010-01-01	2010-05-01	4	1	205.57
15186	2010-01-01	2010-05-01	4	1	355.46
15192	2010-01-01	2010-05-01	4	1	310.83
15218	2010-01-01	2010-05-01	4	2	1142.43
15251	2010-01-01	2010-05-01	4	2	2400.00
15296	2010-01-01	2010-05-01	4	1	2102.16
15303	2010-01-01	2010-05-01	4	1	347.96
15389	2010-01-01	2010-05-01	4	1	375.00
15513	2010-01-01	2010-05-01	4	3	1767.37
15544	2010-01-01	2010-05-01	4	1	395.58
15607	2010-01-01	2010-05-01	4	1	89.88
15611	2010-01-01	2010-05-01	4	2	157.78
15696	2010-01-01	2010-05-01	4	1	343.87
15727	2010-01-01	2010-05-01	4	1	788.61
15795	2010-01-01	2010-05-01	4	1	127.05
15797	2010-01-01	2010-05-01	4	1	313.00
15827	2010-01-01	2010-05-01	4	4	349.05
15861	2010-01-01	2010-05-01	4	1	158.55
15874	2010-01-01	2010-05-01	4	1	389.47
16004	2010-01-01	2010-05-01	4	1	1000.70
16027	2010-01-01	2010-05-01	4	1	111.00
16103	2010-01-01	2010-05-01	4	1	258.10
16206	2010-01-01	2010-05-01	4	1	115.33
16326	2010-01-01	2010-05-01	4	3	295.82
16422	2010-01-01	2010-05-01	4	7	3822.26
16655	2010-01-01	2010-05-01	4	1	454.11
16875	2010-01-01	2010-05-01	4	1	299.81
16923	2010-01-01	2010-05-01	4	1	597.80
16954	2010-01-01	2010-05-01	4	1	440.35
17113	2010-01-01	2010-05-01	4	1	250.55
17137	2010-01-01	2010-05-01	4	1	244.50
17180	2010-01-01	2010-05-01	4	1	215.04
17242	2010-01-01	2010-05-01	4	1	575.68
17307	2010-01-01	2010-05-01	4	1	465.84
17323	2010-01-01	2010-05-01	4	1	151.97
17454	2010-01-01	2010-05-01	4	1	163.75
17496	2010-01-01	2010-05-01	4	1	398.70
17618	2010-01-01	2010-05-01	4	1	267.32
17740	2010-01-01	2010-05-01	4	1	81.12
17757	2010-01-01	2010-05-01	4	2	230.39
17769	2010-01-01	2010-05-01	4	1	409.58
17807	2010-01-01	2010-05-01	4	1	111.94
17871	2010-01-01	2010-05-01	4	1	293.06
17905	2010-01-01	2010-05-01	4	1	166.69
17950	2010-01-01	2010-05-01	4	1	174.03
18008	2010-01-01	2010-05-01	4	1	34.50
18041	2010-01-01	2010-05-01	4	1	606.81
18094	2010-01-01	2010-05-01	4	4	1318.18
18194	2010-01-01	2010-05-01	4	1	40.00
18231	2010-01-01	2010-05-01	4	2	229.52
18242	2010-01-01	2010-05-01	4	1	425.86
12431	2010-01-01	2010-06-01	5	1	441.50
12483	2010-01-01	2010-06-01	5	1	166.20
12623	2010-01-01	2010-06-01	5	1	345.20
12631	2010-01-01	2010-06-01	5	1	534.14
12647	2010-01-01	2010-06-01	5	4	1707.95
12823	2010-01-01	2010-06-01	5	2	381.00
12877	2010-01-01	2010-06-01	5	1	124.82
12939	2010-01-01	2010-06-01	5	2	877.50
12951	2010-01-01	2010-06-01	5	1	180.85
12986	2010-01-01	2010-06-01	5	3	646.50
13027	2010-01-01	2010-06-01	5	1	924.00
13152	2010-01-01	2010-06-01	5	1	350.56
13192	2010-01-01	2010-06-01	5	2	280.67
13249	2010-01-01	2010-06-01	5	1	169.12
13338	2010-01-01	2010-06-01	5	1	449.85
13443	2010-01-01	2010-06-01	5	1	315.54
13477	2010-01-01	2010-06-01	5	1	179.84
13478	2010-01-01	2010-06-01	5	1	183.50
13488	2010-01-01	2010-06-01	5	1	1106.52
13555	2010-01-01	2010-06-01	5	1	680.74
13562	2010-01-01	2010-06-01	5	1	677.55
13634	2010-01-01	2010-06-01	5	1	392.70
13709	2010-01-01	2010-06-01	5	1	283.44
13787	2010-01-01	2010-06-01	5	1	103.50
13854	2010-01-01	2010-06-01	5	1	140.80
13869	2010-01-01	2010-06-01	5	1	753.47
13901	2010-01-01	2010-06-01	5	3	370.41
13971	2010-01-01	2010-06-01	5	1	322.39
13982	2010-01-01	2010-06-01	5	1	360.30
14045	2010-01-01	2010-06-01	5	4	1500.40
14167	2010-01-01	2010-06-01	5	1	189.00
14194	2010-01-01	2010-06-01	5	3	648.21
14198	2010-01-01	2010-06-01	5	1	186.06
14209	2010-01-01	2010-06-01	5	1	343.45
14210	2010-01-01	2010-06-01	5	1	324.64
14249	2010-01-01	2010-06-01	5	2	1132.91
14320	2010-01-01	2010-06-01	5	1	306.75
14388	2010-01-01	2010-06-01	5	1	412.28
14421	2010-01-01	2010-06-01	5	1	322.63
14441	2010-01-01	2010-06-01	5	1	630.78
14451	2010-01-01	2010-06-01	5	1	252.90
14465	2010-01-01	2010-06-01	5	1	463.95
14477	2010-01-01	2010-06-01	5	1	330.00
14530	2010-01-01	2010-06-01	5	1	673.08
14532	2010-01-01	2010-06-01	5	1	362.08
14538	2010-01-01	2010-06-01	5	2	529.99
14573	2010-01-01	2010-06-01	5	3	286.50
14621	2010-01-01	2010-06-01	5	1	382.75
14754	2010-01-01	2010-06-01	5	1	27.84
14849	2010-01-01	2010-06-01	5	3	1061.26
14984	2010-01-01	2010-06-01	5	2	392.50
15002	2010-01-01	2010-06-01	5	1	462.20
15013	2010-01-01	2010-06-01	5	1	118.35
15046	2010-01-01	2010-06-01	5	1	145.35
15126	2010-01-01	2010-06-01	5	1	257.04
15164	2010-01-01	2010-06-01	5	1	142.45
15251	2010-01-01	2010-06-01	5	2	702.98
15389	2010-01-01	2010-06-01	5	1	504.00
15483	2010-01-01	2010-06-01	5	3	125.70
15489	2010-01-01	2010-06-01	5	1	265.50
15513	2010-01-01	2010-06-01	5	1	338.68
15521	2010-01-01	2010-06-01	5	1	539.26
15544	2010-01-01	2010-06-01	5	2	666.48
15549	2010-01-01	2010-06-01	5	1	113.30
15607	2010-01-01	2010-06-01	5	1	70.20
15696	2010-01-01	2010-06-01	5	1	6.45
15711	2010-01-01	2010-06-01	5	1	313.60
15727	2010-01-01	2010-06-01	5	1	178.53
15747	2010-01-01	2010-06-01	5	1	236.04
15827	2010-01-01	2010-06-01	5	1	148.85
15845	2010-01-01	2010-06-01	5	1	118.55
15885	2010-01-01	2010-06-01	5	1	260.56
15910	2010-01-01	2010-06-01	5	1	196.06
15950	2010-01-01	2010-06-01	5	1	891.03
16103	2010-01-01	2010-06-01	5	1	325.49
16206	2010-01-01	2010-06-01	5	1	313.38
16255	2010-01-01	2010-06-01	5	1	335.18
16326	2010-01-01	2010-06-01	5	2	299.98
16390	2010-01-01	2010-06-01	5	2	273.70
16422	2010-01-01	2010-06-01	5	6	2294.07
16430	2010-01-01	2010-06-01	5	1	117.44
16655	2010-01-01	2010-06-01	5	1	361.05
16841	2010-01-01	2010-06-01	5	1	321.55
16862	2010-01-01	2010-06-01	5	1	78.60
16923	2010-01-01	2010-06-01	5	1	200.91
16950	2010-01-01	2010-06-01	5	1	201.25
16954	2010-01-01	2010-06-01	5	1	270.30
16955	2010-01-01	2010-06-01	5	1	291.25
17050	2010-01-01	2010-06-01	5	1	300.13
17059	2010-01-01	2010-06-01	5	1	415.81
17071	2010-01-01	2010-06-01	5	1	380.86
17107	2010-01-01	2010-06-01	5	1	1657.38
17137	2010-01-01	2010-06-01	5	1	112.66
17139	2010-01-01	2010-06-01	5	3	1227.20
17142	2010-01-01	2010-06-01	5	1	212.55
17147	2010-01-01	2010-06-01	5	1	304.25
17180	2010-01-01	2010-06-01	5	1	292.85
17227	2010-01-01	2010-06-01	5	1	139.55
17356	2010-01-01	2010-06-01	5	1	179.75
17419	2010-01-01	2010-06-01	5	1	323.69
17454	2010-01-01	2010-06-01	5	1	134.41
17460	2010-01-01	2010-06-01	5	1	103.56
17604	2010-01-01	2010-06-01	5	1	149.38
17618	2010-01-01	2010-06-01	5	2	556.59
17706	2010-01-01	2010-06-01	5	1	490.64
17757	2010-01-01	2010-06-01	5	1	113.02
17801	2010-01-01	2010-06-01	5	1	124.77
17905	2010-01-01	2010-06-01	5	1	121.05
17962	2010-01-01	2010-06-01	5	2	197.27
17963	2010-01-01	2010-06-01	5	1	139.77
18008	2010-01-01	2010-06-01	5	3	13636.50
18041	2010-01-01	2010-06-01	5	2	276.32
18170	2010-01-01	2010-06-01	5	1	323.69
18194	2010-01-01	2010-06-01	5	1	1061.38
18231	2010-01-01	2010-06-01	5	4	729.09
12431	2010-01-01	2010-07-01	6	2	844.26
12468	2010-01-01	2010-07-01	6	1	557.66
12484	2010-01-01	2010-07-01	6	1	881.23
12647	2010-01-01	2010-07-01	6	1	512.95
12678	2010-01-01	2010-07-01	6	2	926.60
12733	2010-01-01	2010-07-01	6	1	507.25
12755	2010-01-01	2010-07-01	6	3	1253.30
12789	2010-01-01	2010-07-01	6	1	74.25
12813	2010-01-01	2010-07-01	6	1	619.00
12823	2010-01-01	2010-07-01	6	2	508.00
12877	2010-01-01	2010-07-01	6	1	73.06
12939	2010-01-01	2010-07-01	6	1	3417.12
12951	2010-01-01	2010-07-01	6	1	224.45
12986	2010-01-01	2010-07-01	6	1	377.45
13044	2010-01-01	2010-07-01	6	1	358.80
13048	2010-01-01	2010-07-01	6	1	944.69
13101	2010-01-01	2010-07-01	6	1	144.90
13209	2010-01-01	2010-07-01	6	1	491.40
13433	2010-01-01	2010-07-01	6	2	247.58
13527	2010-01-01	2010-07-01	6	1	483.92
13610	2010-01-01	2010-07-01	6	1	80.17
13615	2010-01-01	2010-07-01	6	1	1748.57
13650	2010-01-01	2010-07-01	6	1	47.25
13901	2010-01-01	2010-07-01	6	1	285.31
13971	2010-01-01	2010-07-01	6	1	311.88
13982	2010-01-01	2010-07-01	6	1	417.59
14016	2010-01-01	2010-07-01	6	1	1230.20
14064	2010-01-01	2010-07-01	6	1	104.73
14154	2010-01-01	2010-07-01	6	2	1480.52
14210	2010-01-01	2010-07-01	6	1	438.51
14279	2010-01-01	2010-07-01	6	1	81.36
14306	2010-01-01	2010-07-01	6	1	151.20
14343	2010-01-01	2010-07-01	6	1	142.84
14388	2010-01-01	2010-07-01	6	1	392.85
14420	2010-01-01	2010-07-01	6	1	443.30
14421	2010-01-01	2010-07-01	6	1	312.13
14441	2010-01-01	2010-07-01	6	1	372.35
14451	2010-01-01	2010-07-01	6	2	447.92
14461	2010-01-01	2010-07-01	6	3	1294.11
14465	2010-01-01	2010-07-01	6	1	175.80
14530	2010-01-01	2010-07-01	6	1	27.90
14551	2010-01-01	2010-07-01	6	1	30.00
14621	2010-01-01	2010-07-01	6	2	311.11
14640	2010-01-01	2010-07-01	6	1	395.53
14672	2010-01-01	2010-07-01	6	1	191.73
14701	2010-01-01	2010-07-01	6	2	537.02
14715	2010-01-01	2010-07-01	6	1	138.35
14849	2010-01-01	2010-07-01	6	2	870.90
14854	2010-01-01	2010-07-01	6	1	306.67
14870	2010-01-01	2010-07-01	6	2	387.55
15002	2010-01-01	2010-07-01	6	1	486.40
15013	2010-01-01	2010-07-01	6	1	223.79
15046	2010-01-01	2010-07-01	6	1	298.40
15095	2010-01-01	2010-07-01	6	1	301.25
15137	2010-01-01	2010-07-01	6	1	430.58
15164	2010-01-01	2010-07-01	6	1	160.92
15218	2010-01-01	2010-07-01	6	2	1008.73
15224	2010-01-01	2010-07-01	6	1	160.08
15251	2010-01-01	2010-07-01	6	1	510.76
15259	2010-01-01	2010-07-01	6	2	447.48
15513	2010-01-01	2010-07-01	6	2	1098.02
15521	2010-01-01	2010-07-01	6	1	688.66
15544	2010-01-01	2010-07-01	6	2	685.64
15563	2010-01-01	2010-07-01	6	1	507.74
15611	2010-01-01	2010-07-01	6	2	180.00
15727	2010-01-01	2010-07-01	6	1	979.46
15827	2010-01-01	2010-07-01	6	3	353.45
15885	2010-01-01	2010-07-01	6	2	250.32
15910	2010-01-01	2010-07-01	6	1	124.46
16057	2010-01-01	2010-07-01	6	1	326.30
16085	2010-01-01	2010-07-01	6	1	205.80
16103	2010-01-01	2010-07-01	6	2	627.65
16206	2010-01-01	2010-07-01	6	1	306.16
16255	2010-01-01	2010-07-01	6	1	252.56
16320	2010-01-01	2010-07-01	6	2	2379.88
16326	2010-01-01	2010-07-01	6	1	183.68
16422	2010-01-01	2010-07-01	6	6	3758.16
16510	2010-01-01	2010-07-01	6	1	173.50
16875	2010-01-01	2010-07-01	6	1	344.63
16950	2010-01-01	2010-07-01	6	1	353.70
16954	2010-01-01	2010-07-01	6	2	444.38
17059	2010-01-01	2010-07-01	6	1	432.34
17176	2010-01-01	2010-07-01	6	1	309.85
17218	2010-01-01	2010-07-01	6	1	210.90
17227	2010-01-01	2010-07-01	6	1	81.05
17307	2010-01-01	2010-07-01	6	1	90.00
17320	2010-01-01	2010-07-01	6	1	490.82
17404	2010-01-01	2010-07-01	6	1	1518.96
17419	2010-01-01	2010-07-01	6	1	311.30
17460	2010-01-01	2010-07-01	6	1	147.31
17584	2010-01-01	2010-07-01	6	1	1119.34
17706	2010-01-01	2010-07-01	6	2	268.45
17726	2010-01-01	2010-07-01	6	1	125.87
17757	2010-01-01	2010-07-01	6	5	463.87
17773	2010-01-01	2010-07-01	6	1	209.02
17950	2010-01-01	2010-07-01	6	1	223.06
17963	2010-01-01	2010-07-01	6	1	140.07
18171	2010-01-01	2010-07-01	6	1	247.50
18231	2010-01-01	2010-07-01	6	3	516.78
12431	2010-01-01	2010-08-01	7	1	176.00
12484	2010-01-01	2010-08-01	7	1	115.40
12623	2010-01-01	2010-08-01	7	1	306.80
12647	2010-01-01	2010-08-01	7	1	545.25
12678	2010-01-01	2010-08-01	7	1	1720.24
12745	2010-01-01	2010-08-01	7	1	266.93
12857	2010-01-01	2010-08-01	7	1	829.35
12875	2010-01-01	2010-08-01	7	1	354.24
12877	2010-01-01	2010-08-01	7	1	208.51
13027	2010-01-01	2010-08-01	7	2	1939.20
13044	2010-01-01	2010-08-01	7	1	468.78
13249	2010-01-01	2010-08-01	7	1	169.12
13360	2010-01-01	2010-08-01	7	1	367.16
13478	2010-01-01	2010-08-01	7	1	381.77
13488	2010-01-01	2010-08-01	7	4	1135.67
13869	2010-01-01	2010-08-01	7	1	1014.11
13877	2010-01-01	2010-08-01	7	1	177.61
13889	2010-01-01	2010-08-01	7	1	498.90
13901	2010-01-01	2010-08-01	7	2	444.40
13929	2010-01-01	2010-08-01	7	1	468.03
13965	2010-01-01	2010-08-01	7	1	210.60
13971	2010-01-01	2010-08-01	7	1	301.60
14016	2010-01-01	2010-08-01	7	1	908.80
14044	2010-01-01	2010-08-01	7	1	385.95
14045	2010-01-01	2010-08-01	7	3	2931.20
14064	2010-01-01	2010-08-01	7	2	378.12
14194	2010-01-01	2010-08-01	7	1	480.29
14198	2010-01-01	2010-08-01	7	1	158.78
14209	2010-01-01	2010-08-01	7	1	446.75
14210	2010-01-01	2010-08-01	7	3	662.56
14225	2010-01-01	2010-08-01	7	1	379.74
14249	2010-01-01	2010-08-01	7	2	738.52
14256	2010-01-01	2010-08-01	7	2	551.43
14388	2010-01-01	2010-08-01	7	1	304.95
14461	2010-01-01	2010-08-01	7	1	587.52
14469	2010-01-01	2010-08-01	7	1	286.61
14541	2010-01-01	2010-08-01	7	1	305.20
14837	2010-01-01	2010-08-01	7	2	693.97
14849	2010-01-01	2010-08-01	7	2	801.64
15003	2010-01-01	2010-08-01	7	1	171.33
15013	2010-01-01	2010-08-01	7	1	154.16
15046	2010-01-01	2010-08-01	7	1	138.12
15095	2010-01-01	2010-08-01	7	1	248.15
15186	2010-01-01	2010-08-01	7	1	472.93
15218	2010-01-01	2010-08-01	7	1	502.55
15296	2010-01-01	2010-08-01	7	2	2170.72
15702	2010-01-01	2010-08-01	7	1	112.57
15727	2010-01-01	2010-08-01	7	2	739.55
15747	2010-01-01	2010-08-01	7	1	218.45
15798	2010-01-01	2010-08-01	7	1	410.71
15874	2010-01-01	2010-08-01	7	2	950.45
15885	2010-01-01	2010-08-01	7	1	5.10
15903	2010-01-01	2010-08-01	7	1	314.40
15910	2010-01-01	2010-08-01	7	1	132.31
15950	2010-01-01	2010-08-01	7	1	908.16
16004	2010-01-01	2010-08-01	7	2	382.95
16085	2010-01-01	2010-08-01	7	1	126.40
16103	2010-01-01	2010-08-01	7	4	1416.55
16255	2010-01-01	2010-08-01	7	1	104.65
16326	2010-01-01	2010-08-01	7	1	52.55
16422	2010-01-01	2010-08-01	7	5	2246.43
16510	2010-01-01	2010-08-01	7	1	420.87
16523	2010-01-01	2010-08-01	7	1	434.45
16655	2010-01-01	2010-08-01	7	1	247.95
16841	2010-01-01	2010-08-01	7	1	390.38
16923	2010-01-01	2010-08-01	7	1	866.34
16950	2010-01-01	2010-08-01	7	1	428.09
17023	2010-01-01	2010-08-01	7	1	462.21
17048	2010-01-01	2010-08-01	7	1	204.82
17050	2010-01-01	2010-08-01	7	1	351.95
17071	2010-01-01	2010-08-01	7	1	127.91
17107	2010-01-01	2010-08-01	7	1	1124.80
17137	2010-01-01	2010-08-01	7	1	152.80
17139	2010-01-01	2010-08-01	7	1	974.90
17222	2010-01-01	2010-08-01	7	1	569.35
17307	2010-01-01	2010-08-01	7	1	154.05
17323	2010-01-01	2010-08-01	7	1	113.81
17454	2010-01-01	2010-08-01	7	1	180.00
17584	2010-01-01	2010-08-01	7	1	1963.53
17604	2010-01-01	2010-08-01	7	1	123.72
17618	2010-01-01	2010-08-01	7	2	956.37
17706	2010-01-01	2010-08-01	7	1	302.90
17753	2010-01-01	2010-08-01	7	2	213.16
17757	2010-01-01	2010-08-01	7	3	390.29
17963	2010-01-01	2010-08-01	7	1	192.15
18041	2010-01-01	2010-08-01	7	1	177.45
18106	2010-01-01	2010-08-01	7	2	420.03
18171	2010-01-01	2010-08-01	7	1	350.75
12361	2010-01-01	2010-09-01	8	1	99.00
12431	2010-01-01	2010-09-01	8	1	127.00
12483	2010-01-01	2010-09-01	8	2	452.80
12589	2010-01-01	2010-09-01	8	1	1055.75
12631	2010-01-01	2010-09-01	8	1	642.52
12647	2010-01-01	2010-09-01	8	2	799.14
12648	2010-01-01	2010-09-01	8	1	446.15
12823	2010-01-01	2010-09-01	8	1	381.00
12857	2010-01-01	2010-09-01	8	1	1107.60
12916	2010-01-01	2010-09-01	8	1	492.25
12939	2010-01-01	2010-09-01	8	2	2175.00
12951	2010-01-01	2010-09-01	8	1	322.95
12986	2010-01-01	2010-09-01	8	1	546.51
13048	2010-01-01	2010-09-01	8	1	365.68
13152	2010-01-01	2010-09-01	8	1	196.33
13397	2010-01-01	2010-09-01	8	1	308.40
13443	2010-01-01	2010-09-01	8	1	196.24
13477	2010-01-01	2010-09-01	8	2	389.91
13555	2010-01-01	2010-09-01	8	1	858.00
13610	2010-01-01	2010-09-01	8	1	122.99
13634	2010-01-01	2010-09-01	8	2	851.82
13709	2010-01-01	2010-09-01	8	2	492.37
13729	2010-01-01	2010-09-01	8	2	366.85
13787	2010-01-01	2010-09-01	8	1	408.53
13851	2010-01-01	2010-09-01	8	2	366.70
13854	2010-01-01	2010-09-01	8	2	709.35
13869	2010-01-01	2010-09-01	8	1	356.69
13889	2010-01-01	2010-09-01	8	1	309.75
13897	2010-01-01	2010-09-01	8	1	366.89
13929	2010-01-01	2010-09-01	8	1	515.70
14064	2010-01-01	2010-09-01	8	1	240.57
14146	2010-01-01	2010-09-01	8	2	1679.38
14167	2010-01-01	2010-09-01	8	1	198.40
14194	2010-01-01	2010-09-01	8	1	1071.91
14209	2010-01-01	2010-09-01	8	1	334.34
14210	2010-01-01	2010-09-01	8	1	374.40
14327	2010-01-01	2010-09-01	8	1	323.00
14423	2010-01-01	2010-09-01	8	1	406.61
14431	2010-01-01	2010-09-01	8	1	1479.93
14439	2010-01-01	2010-09-01	8	1	780.06
14441	2010-01-01	2010-09-01	8	1	534.65
14442	2010-01-01	2010-09-01	8	1	750.90
14451	2010-01-01	2010-09-01	8	1	297.88
14461	2010-01-01	2010-09-01	8	2	527.95
14477	2010-01-01	2010-09-01	8	1	165.00
14530	2010-01-01	2010-09-01	8	1	712.64
14532	2010-01-01	2010-09-01	8	1	268.23
14595	2010-01-01	2010-09-01	8	1	221.50
14628	2010-01-01	2010-09-01	8	1	632.31
14649	2010-01-01	2010-09-01	8	1	233.52
14701	2010-01-01	2010-09-01	8	3	951.82
14715	2010-01-01	2010-09-01	8	1	163.20
14837	2010-01-01	2010-09-01	8	1	373.62
15191	2010-01-01	2010-09-01	8	1	245.30
15218	2010-01-01	2010-09-01	8	1	459.05
15434	2010-01-01	2010-09-01	8	1	549.38
15483	2010-01-01	2010-09-01	8	1	122.27
15489	2010-01-01	2010-09-01	8	1	202.65
15513	2010-01-01	2010-09-01	8	1	2576.88
15521	2010-01-01	2010-09-01	8	1	634.28
15611	2010-01-01	2010-09-01	8	1	139.80
15766	2010-01-01	2010-09-01	8	1	314.40
15861	2010-01-01	2010-09-01	8	1	307.76
15885	2010-01-01	2010-09-01	8	2	263.89
16027	2010-01-01	2010-09-01	8	2	152.64
16085	2010-01-01	2010-09-01	8	1	217.62
16206	2010-01-01	2010-09-01	8	3	488.21
16255	2010-01-01	2010-09-01	8	1	356.30
16287	2010-01-01	2010-09-01	8	1	286.87
16320	2010-01-01	2010-09-01	8	1	1387.50
16422	2010-01-01	2010-09-01	8	9	3083.60
16434	2010-01-01	2010-09-01	8	2	514.81
16524	2010-01-01	2010-09-01	8	1	204.89
16655	2010-01-01	2010-09-01	8	1	582.47
16660	2010-01-01	2010-09-01	8	1	203.34
16787	2010-01-01	2010-09-01	8	1	137.82
16875	2010-01-01	2010-09-01	8	2	312.06
16954	2010-01-01	2010-09-01	8	1	211.35
17048	2010-01-01	2010-09-01	8	1	501.28
17139	2010-01-01	2010-09-01	8	1	1478.53
17147	2010-01-01	2010-09-01	8	1	464.45
17180	2010-01-01	2010-09-01	8	1	282.59
17218	2010-01-01	2010-09-01	8	1	141.75
17220	2010-01-01	2010-09-01	8	2	225.27
17227	2010-01-01	2010-09-01	8	1	104.51
17242	2010-01-01	2010-09-01	8	1	737.30
17307	2010-01-01	2010-09-01	8	1	194.64
17320	2010-01-01	2010-09-01	8	1	429.75
17404	2010-01-01	2010-09-01	8	1	2204.76
17454	2010-01-01	2010-09-01	8	1	189.30
17460	2010-01-01	2010-09-01	8	1	130.68
17672	2010-01-01	2010-09-01	8	1	495.98
17695	2010-01-01	2010-09-01	8	1	360.60
17706	2010-01-01	2010-09-01	8	3	3819.41
17726	2010-01-01	2010-09-01	8	1	165.65
17753	2010-01-01	2010-09-01	8	1	138.45
17757	2010-01-01	2010-09-01	8	3	512.23
17769	2010-01-01	2010-09-01	8	1	310.32
17801	2010-01-01	2010-09-01	8	1	262.82
17905	2010-01-01	2010-09-01	8	1	145.06
18008	2010-01-01	2010-09-01	8	2	281.70
18041	2010-01-01	2010-09-01	8	3	508.29
18094	2010-01-01	2010-09-01	8	1	1201.32
18194	2010-01-01	2010-09-01	8	1	562.50
18231	2010-01-01	2010-09-01	8	1	215.55
18242	2010-01-01	2010-09-01	8	1	312.42
12431	2010-01-01	2010-10-01	9	1	365.75
12589	2010-01-01	2010-10-01	9	2	1002.98
12623	2010-01-01	2010-10-01	9	1	326.15
12644	2010-01-01	2010-10-01	9	1	572.45
12647	2010-01-01	2010-10-01	9	1	579.88
12649	2010-01-01	2010-10-01	9	1	375.60
12668	2010-01-01	2010-10-01	9	1	1685.15
12678	2010-01-01	2010-10-01	9	1	4215.74
12877	2010-01-01	2010-10-01	9	2	336.50
12939	2010-01-01	2010-10-01	9	1	1689.12
12986	2010-01-01	2010-10-01	9	3	398.66
12987	2010-01-01	2010-10-01	9	1	292.83
13027	2010-01-01	2010-10-01	9	2	2328.00
13152	2010-01-01	2010-10-01	9	1	264.80
13233	2010-01-01	2010-10-01	9	1	280.71
13253	2010-01-01	2010-10-01	9	1	946.32
13360	2010-01-01	2010-10-01	9	1	471.34
13480	2010-01-01	2010-10-01	9	1	133.88
13488	2010-01-01	2010-10-01	9	1	983.80
13514	2010-01-01	2010-10-01	9	1	75.00
13527	2010-01-01	2010-10-01	9	1	523.55
13555	2010-01-01	2010-10-01	9	1	866.99
13615	2010-01-01	2010-10-01	9	2	1066.15
13820	2010-01-01	2010-10-01	9	1	266.23
13854	2010-01-01	2010-10-01	9	2	733.19
13929	2010-01-01	2010-10-01	9	1	205.20
13971	2010-01-01	2010-10-01	9	1	386.53
14044	2010-01-01	2010-10-01	9	2	1211.42
14045	2010-01-01	2010-10-01	9	1	489.60
14064	2010-01-01	2010-10-01	9	2	235.35
14154	2010-01-01	2010-10-01	9	1	1396.34
14194	2010-01-01	2010-10-01	9	1	884.35
14209	2010-01-01	2010-10-01	9	1	258.65
14225	2010-01-01	2010-10-01	9	1	409.82
14249	2010-01-01	2010-10-01	9	1	526.25
14324	2010-01-01	2010-10-01	9	1	339.80
14343	2010-01-01	2010-10-01	9	1	217.43
14388	2010-01-01	2010-10-01	9	1	427.70
14413	2010-01-01	2010-10-01	9	1	177.97
14442	2010-01-01	2010-10-01	9	2	1404.75
14451	2010-01-01	2010-10-01	9	1	239.36
14465	2010-01-01	2010-10-01	9	1	394.20
14469	2010-01-01	2010-10-01	9	1	683.08
14481	2010-01-01	2010-10-01	9	1	769.78
14530	2010-01-01	2010-10-01	9	1	472.85
14532	2010-01-01	2010-10-01	9	1	503.40
