customer_id	cohort_month	first_purchase_ts
15189	2010-07-01	2010-07-18 13:37:00
15228	2010-07-01	2010-07-28 10:21:00
15283	2010-07-01	2010-07-09 15:46:00
15284	2010-07-01	2010-07-27 13:25:00
15332	2010-07-01	2010-07-14 13:01:00
15378	2010-07-01	2010-07-26 08:47:00
15431	2010-07-01	2010-07-25 12:44:00
15452	2010-07-01	2010-07-16 14:23:00
15459	2010-07-01	2010-07-30 14:31:00
15530	2010-07-01	2010-07-15 11:10:00
15596	2010-07-01	2010-07-28 11:46:00
15617	2010-07-01	2010-07-20 13:16:00
15627	2010-07-01	2010-07-05 11:56:00
15678	2010-07-01	2010-07-05 12:49:00
15788	2010-07-01	2010-07-19 12:48:00
15851	2010-07-01	2010-07-01 12:34:00
15852	2010-07-01	2010-07-01 10:16:00
15873	2010-07-01	2010-07-27 11:58:00
15888	2010-07-01	2010-07-01 11:51:00
15908	2010-07-01	2010-07-15 19:21:00
15969	2010-07-01	2010-07-05 13:10:00
16032	2010-07-01	2010-07-04 13:31:00
16045	2010-07-01	2010-07-29 12:50:00
16049	2010-07-01	2010-07-11 13:53:00
16089	2010-07-01	2010-07-18 15:51:00
16110	2010-07-01	2010-07-05 13:04:00
16128	2010-07-01	2010-07-16 16:30:00
16129	2010-07-01	2010-07-20 12:32:00
16165	2010-07-01	2010-07-22 14:17:00
16172	2010-07-01	2010-07-14 15:34:00
16203	2010-07-01	2010-07-23 13:09:00
16219	2010-07-01	2010-07-27 11:44:00
16251	2010-07-01	2010-07-15 14:55:00
16278	2010-07-01	2010-07-28 15:40:00
16428	2010-07-01	2010-07-30 12:10:00
16435	2010-07-01	2010-07-13 13:29:00
16443	2010-07-01	2010-07-07 11:57:00
16469	2010-07-01	2010-07-13 13:17:00
16496	2010-07-01	2010-07-18 13:42:00
16555	2010-07-01	2010-07-22 13:39:00
16576	2010-07-01	2010-07-06 10:42:00
16649	2010-07-01	2010-07-07 15:41:00
16650	2010-07-01	2010-07-08 14:18:00
16861	2010-07-01	2010-07-19 11:44:00
16907	2010-07-01	2010-07-01 17:30:00
16926	2010-07-01	2010-07-01 12:57:00
16937	2010-07-01	2010-07-28 17:56:00
16975	2010-07-01	2010-07-22 11:38:00
17034	2010-07-01	2010-07-14 12:55:00
17080	2010-07-01	2010-07-01 16:03:00
17090	2010-07-01	2010-07-19 16:02:00
17109	2010-07-01	2010-07-30 12:42:00
17112	2010-07-01	2010-07-25 11:14:00
17122	2010-07-01	2010-07-28 09:34:00
17129	2010-07-01	2010-07-07 13:46:00
17143	2010-07-01	2010-07-12 13:26:00
17168	2010-07-01	2010-07-29 12:33:00
17177	2010-07-01	2010-07-22 14:53:00
17187	2010-07-01	2010-07-01 14:38:00
17224	2010-07-01	2010-07-26 13:30:00
17239	2010-07-01	2010-07-01 10:53:00
17261	2010-07-01	2010-07-18 11:49:00
17339	2010-07-01	2010-07-18 13:08:00
17376	2010-07-01	2010-07-05 11:11:00
17395	2010-07-01	2010-07-19 15:34:00
17408	2010-07-01	2010-07-13 14:02:00
17470	2010-07-01	2010-07-19 16:16:00
17492	2010-07-01	2010-07-09 13:27:00
17494	2010-07-01	2010-07-26 10:06:00
17541	2010-07-01	2010-07-18 11:36:00
17559	2010-07-01	2010-07-15 12:02:00
17643	2010-07-01	2010-07-22 13:07:00
17651	2010-07-01	2010-07-01 12:17:00
17680	2010-07-01	2010-07-16 16:07:00
17714	2010-07-01	2010-07-14 10:41:00
17735	2010-07-01	2010-07-30 13:25:00
17783	2010-07-01	2010-07-15 12:50:00
17901	2010-07-01	2010-07-06 10:54:00
17918	2010-07-01	2010-07-22 14:20:00
17921	2010-07-01	2010-07-15 20:05:00
17968	2010-07-01	2010-07-15 15:01:00
18021	2010-07-01	2010-07-15 18:47:00
18026	2010-07-01	2010-07-22 16:21:00
18074	2010-07-01	2010-07-22 10:31:00
18075	2010-07-01	2010-07-29 11:47:00
18096	2010-07-01	2010-07-14 14:30:00
18109	2010-07-01	2010-07-01 12:13:00
18123	2010-07-01	2010-07-14 12:47:00
18132	2010-07-01	2010-07-23 16:54:00
18207	2010-07-01	2010-07-28 14:26:00
18217	2010-07-01	2010-07-01 15:39:00
18230	2010-07-01	2010-07-02 10:01:00
18238	2010-07-01	2010-07-12 12:51:00
18244	2010-07-01	2010-07-25 10:30:00
18264	2010-07-01	2010-07-29 10:02:00
18279	2010-07-01	2010-07-08 14:48:00
12423	2010-08-01	2010-08-31 09:31:00
12433	2010-08-01	2010-08-20 09:23:00
12450	2010-08-01	2010-08-22 13:11:00
12458	2010-08-01	2010-08-09 10:33:00
12519	2010-08-01	2010-08-20 08:21:00
12573	2010-08-01	2010-08-31 17:25:00
12651	2010-08-01	2010-08-31 15:21:00
12676	2010-08-01	2010-08-13 13:29:00
12687	2010-08-01	2010-08-16 12:12:00
12721	2010-08-01	2010-08-25 11:07:00
12771	2010-08-01	2010-08-11 11:51:00
12851	2010-08-01	2010-08-19 15:13:00
12862	2010-08-01	2010-08-01 15:20:00
12865	2010-08-01	2010-08-20 12:20:00
12907	2010-08-01	2010-08-02 14:33:00
12959	2010-08-01	2010-08-12 17:20:00
13045	2010-08-01	2010-08-10 13:02:00
13063	2010-08-01	2010-08-16 12:27:00
13084	2010-08-01	2010-08-05 08:49:00
13090	2010-08-01	2010-08-02 13:58:00
13135	2010-08-01	2010-08-05 17:28:00
13140	2010-08-01	2010-08-05 19:05:00
13155	2010-08-01	2010-08-05 09:30:00
13320	2010-08-01	2010-08-18 10:29:00
13452	2010-08-01	2010-08-24 09:53:00
13474	2010-08-01	2010-08-01 14:40:00
13479	2010-08-01	2010-08-19 16:18:00
13548	2010-08-01	2010-08-25 13:44:00
13594	2010-08-01	2010-08-11 10:23:00
13617	2010-08-01	2010-08-01 15:23:00
13653	2010-08-01	2010-08-09 08:19:00
13714	2010-08-01	2010-08-31 13:57:00
13717	2010-08-01	2010-08-11 09:40:00
13766	2010-08-01	2010-08-01 14:25:00
13839	2010-08-01	2010-08-10 13:52:00
13884	2010-08-01	2010-08-26 19:57:00
13922	2010-08-01	2010-08-29 14:36:00
13945	2010-08-01	2010-08-17 09:59:00
14001	2010-08-01	2010-08-03 12:49:00
14022	2010-08-01	2010-08-10 09:38:00
14053	2010-08-01	2010-08-10 11:02:00
14075	2010-08-01	2010-08-26 13:42:00
14144	2010-08-01	2010-08-10 15:17:00
14153	2010-08-01	2010-08-13 14:35:00
14183	2010-08-01	2010-08-15 15:36:00
14187	2010-08-01	2010-08-23 12:06:00
14219	2010-08-01	2010-08-03 14:42:00
14229	2010-08-01	2010-08-25 11:47:00
14243	2010-08-01	2010-08-20 13:41:00
14268	2010-08-01	2010-08-26 10:45:00
14321	2010-08-01	2010-08-23 12:56:00
14342	2010-08-01	2010-08-24 13:03:00
14379	2010-08-01	2010-08-16 15:31:00
14433	2010-08-01	2010-08-31 12:35:00
14455	2010-08-01	2010-08-01 13:26:00
14482	2010-08-01	2010-08-26 14:13:00
14499	2010-08-01	2010-08-27 11:57:00
14521	2010-08-01	2010-08-05 16:35:00
14531	2010-08-01	2010-08-17 10:16:00
14544	2010-08-01	2010-08-26 16:00:00
14550	2010-08-01	2010-08-13 12:05:00
14565	2010-08-01	2010-08-23 09:48:00
14575	2010-08-01	2010-08-08 14:51:00
14630	2010-08-01	2010-08-12 16:38:00
14631	2010-08-01	2010-08-09 14:45:00
14700	2010-08-01	2010-08-11 12:19:00
14722	2010-08-01	2010-08-10 13:28:00
14736	2010-08-01	2010-08-11 15:13:00
14749	2010-08-01	2010-08-17 12:36:00
14767	2010-08-01	2010-08-22 14:54:00
14787	2010-08-01	2010-08-25 14:38:00
14794	2010-08-01	2010-08-09 15:44:00
14822	2010-08-01	2010-08-11 12:52:00
14885	2010-08-01	2010-08-31 10:11:00
14913	2010-08-01	2010-08-11 08:40:00
14996	2010-08-01	2010-08-15 13:41:00
15050	2010-08-01	2010-08-16 12:00:00
15072	2010-08-01	2010-08-17 15:46:00
15074	2010-08-01	2010-08-29 11:47:00
15110	2010-08-01	2010-08-11 15:49:00
15154	2010-08-01	2010-08-18 17:41:00
15166	2010-08-01	2010-08-29 12:31:00
15200	2010-08-01	2010-08-02 09:38:00
15262	2010-08-01	2010-08-08 15:55:00
15271	2010-08-01	2010-08-05 14:57:00
15310	2010-08-01	2010-08-18 11:38:00
15322	2010-08-01	2010-08-20 13:10:00
15363	2010-08-01	2010-08-04 08:41:00
15387	2010-08-01	2010-08-04 16:05:00
15506	2010-08-01	2010-08-19 12:38:00
15587	2010-08-01	2010-08-05 08:44:00
15595	2010-08-01	2010-08-09 12:27:00
15652	2010-08-01	2010-08-11 16:58:00
15666	2010-08-01	2010-08-01 15:41:00
15683	2010-08-01	2010-08-23 12:01:00
15764	2010-08-01	2010-08-18 13:58:00
15837	2010-08-01	2010-08-11 10:16:00
15855	2010-08-01	2010-08-20 17:15:00
15893	2010-08-01	2010-08-15 11:12:00
15936	2010-08-01	2010-08-29 11:42:00
16033	2010-08-01	2010-08-11 16:44:00
16043	2010-08-01	2010-08-15 11:26:00
16060	2010-08-01	2010-08-02 15:26:00
16196	2010-08-01	2010-08-08 11:40:00
16221	2010-08-01	2010-08-10 13:32:00
16235	2010-08-01	2010-08-26 12:10:00
16288	2010-08-01	2010-08-26 14:45:00
16294	2010-08-01	2010-08-20 12:01:00
16299	2010-08-01	2010-08-19 17:46:00
16314	2010-08-01	2010-08-24 11:52:00
16316	2010-08-01	2010-08-03 14:38:00
16334	2010-08-01	2010-08-04 16:38:00
16345	2010-08-01	2010-08-13 17:13:00
16375	2010-08-01	2010-08-26 14:12:00
16396	2010-08-01	2010-08-20 14:17:00
16417	2010-08-01	2010-08-04 09:08:00
16421	2010-08-01	2010-08-27 12:02:00
16440	2010-08-01	2010-08-03 11:32:00
16448	2010-08-01	2010-08-25 16:58:00
16468	2010-08-01	2010-08-15 13:10:00
16477	2010-08-01	2010-08-12 09:43:00
16562	2010-08-01	2010-08-20 11:45:00
16638	2010-08-01	2010-08-18 13:33:00
16675	2010-08-01	2010-08-18 13:11:00
16770	2010-08-01	2010-08-22 16:08:00
16819	2010-08-01	2010-08-31 17:31:00
16870	2010-08-01	2010-08-27 13:53:00
16880	2010-08-01	2010-08-03 13:54:00
16919	2010-08-01	2010-08-19 15:28:00
17126	2010-08-01	2010-08-31 13:41:00
17132	2010-08-01	2010-08-08 13:49:00
17156	2010-08-01	2010-08-05 11:30:00
17212	2010-08-01	2010-08-10 09:22:00
17248	2010-08-01	2010-08-15 11:55:00
17299	2010-08-01	2010-08-15 16:00:00
17300	2010-08-01	2010-08-15 11:02:00
17336	2010-08-01	2010-08-24 15:37:00
17384	2010-08-01	2010-08-29 16:01:00
17393	2010-08-01	2010-08-08 15:53:00
17430	2010-08-01	2010-08-17 11:52:00
17471	2010-08-01	2010-08-22 11:53:00
17513	2010-08-01	2010-08-17 15:08:00
17585	2010-08-01	2010-08-18 16:39:00
17599	2010-08-01	2010-08-19 12:50:00
17615	2010-08-01	2010-08-11 12:54:00
17627	2010-08-01	2010-08-18 11:27:00
17639	2010-08-01	2010-08-13 11:59:00
17649	2010-08-01	2010-08-24 13:01:00
17665	2010-08-01	2010-08-03 13:12:00
17689	2010-08-01	2010-08-22 13:54:00
17732	2010-08-01	2010-08-09 08:41:00
17792	2010-08-01	2010-08-18 13:08:00
17894	2010-08-01	2010-08-27 14:13:00
17975	2010-08-01	2010-08-06 11:24:00
18048	2010-08-01	2010-08-03 13:03:00
18079	2010-08-01	2010-08-05 12:19:00
18124	2010-08-01	2010-08-24 17:21:00
18140	2010-08-01	2010-08-23 11:58:00
18154	2010-08-01	2010-08-06 09:18:00
18191	2010-08-01	2010-08-19 17:42:00
18227	2010-08-01	2010-08-12 16:45:00
18277	2010-08-01	2010-08-02 10:26:00
12348	2010-09-01	2010-09-27 14:59:00
12414	2010-09-01	2010-09-02 12:22:00
12425	2010-09-01	2010-09-17 14:10:00
12449	2010-09-01	2010-09-27 09:37:00
12457	2010-09-01	2010-09-30 17:59:00
12460	2010-09-01	2010-09-09 13:51:00
12543	2010-09-01	2010-09-17 15:51:00
12554	2010-09-01	2010-09-17 12:29:00
12562	2010-09-01	2010-09-30 13:13:00
12578	2010-09-01	2010-09-22 11:19:00
12605	2010-09-01	2010-09-07 14:21:00
12635	2010-09-01	2010-09-09 10:50:00
12661	2010-09-01	2010-09-29 16:46:00
12751	2010-09-01	2010-09-21 12:49:00
12760	2010-09-01	2010-09-10 08:50:00
12761	2010-09-01	2010-09-01 10:47:00
12768	2010-09-01	2010-09-15 12:08:00
12770	2010-09-01	2010-09-09 11:43:00
12777	2010-09-01	2010-09-08 11:35:00
12808	2010-09-01	2010-09-03 10:24:00
12819	2010-09-01	2010-09-07 15:20:00
12831	2010-09-01	2010-09-02 15:58:00
12850	2010-09-01	2010-09-20 12:26:00
12859	2010-09-01	2010-09-07 12:20:00
12871	2010-09-01	2010-09-26 10:34:00
12946	2010-09-01	2010-09-29 10:14:00
12964	2010-09-01	2010-09-28 17:47:00
13005	2010-09-01	2010-09-08 12:52:00
13032	2010-09-01	2010-09-05 14:01:00
13046	2010-09-01	2010-09-09 13:09:00
13067	2010-09-01	2010-09-19 13:43:00
13073	2010-09-01	2010-09-28 09:27:00
13076	2010-09-01	2010-09-08 10:27:00
13105	2010-09-01	2010-09-29 13:41:00
13108	2010-09-01	2010-09-30 17:09:00
13118	2010-09-01	2010-09-26 15:46:00
13133	2010-09-01	2010-09-06 15:30:00
13139	2010-09-01	2010-09-28 09:12:00
13205	2010-09-01	2010-09-22 16:26:00
13257	2010-09-01	2010-09-29 14:58:00
13264	2010-09-01	2010-09-23 12:42:00
13281	2010-09-01	2010-09-26 16:03:00
13312	2010-09-01	2010-09-14 14:36:00
13374	2010-09-01	2010-09-16 10:29:00
13375	2010-09-01	2010-09-21 08:12:00
13386	2010-09-01	2010-09-28 13:09:00
13398	2010-09-01	2010-09-17 09:34:00
13424	2010-09-01	2010-09-16 10:49:00
13440	2010-09-01	2010-09-14 10:34:00
13506	2010-09-01	2010-09-05 12:33:00
13519	2010-09-01	2010-09-23 11:45:00
13537	2010-09-01	2010-09-14 10:41:00
13554	2010-09-01	2010-09-19 12:39:00
13556	2010-09-01	2010-09-30 09:01:00
13639	2010-09-01	2010-09-29 10:05:00
13683	2010-09-01	2010-09-08 10:00:00
13687	2010-09-01	2010-09-27 16:30:00
13689	2010-09-01	2010-09-21 10:27:00
13701	2010-09-01	2010-09-19 12:39:00
13702	2010-09-01	2010-09-20 11:40:00
13754	2010-09-01	2010-09-28 15:29:00
13763	2010-09-01	2010-09-30 17:39:00
13784	2010-09-01	2010-09-15 12:27:00
13785	2010-09-01	2010-09-05 16:01:00
13804	2010-09-01	2010-09-29 10:26:00
13809	2010-09-01	2010-09-05 11:42:00
13927	2010-09-01	2010-09-28 16:12:00
13962	2010-09-01	2010-09-30 10:35:00
13966	2010-09-01	2010-09-30 13:08:00
13970	2010-09-01	2010-09-28 11:53:00
13992	2010-09-01	2010-09-02 17:04:00
14004	2010-09-01	2010-09-30 09:39:00
14009	2010-09-01	2010-09-03 12:08:00
14086	2010-09-01	2010-09-03 10:52:00
14094	2010-09-01	2010-09-26 11:58:00
14126	2010-09-01	2010-09-21 14:51:00
14163	2010-09-01	2010-09-03 17:15:00
14169	2010-09-01	2010-09-21 13:39:00
14212	2010-09-01	2010-09-20 11:48:00
14226	2010-09-01	2010-09-24 14:32:00
14231	2010-09-01	2010-09-15 09:52:00
14269	2010-09-01	2010-09-26 12:53:00
14318	2010-09-01	2010-09-05 15:32:00
14363	2010-09-01	2010-09-14 14:39:00
14381	2010-09-01	2010-09-14 16:15:00
14410	2010-09-01	2010-09-28 15:46:00
14444	2010-09-01	2010-09-09 18:56:00
14445	2010-09-01	2010-09-10 11:09:00
14449	2010-09-01	2010-09-29 13:15:00
14510	2010-09-01	2010-09-29 13:35:00
14568	2010-09-01	2010-09-30 17:15:00
14570	2010-09-01	2010-09-22 13:07:00
14597	2010-09-01	2010-09-28 13:17:00
14635	2010-09-01	2010-09-12 10:47:00
14657	2010-09-01	2010-09-30 19:57:00
14668	2010-09-01	2010-09-20 15:03:00
14688	2010-09-01	2010-09-09 12:35:00
14708	2010-09-01	2010-09-10 10:26:00
14716	2010-09-01	2010-09-21 12:07:00
14742	2010-09-01	2010-09-30 14:07:00
14753	2010-09-01	2010-09-05 11:04:00
14761	2010-09-01	2010-09-21 14:22:00
14776	2010-09-01	2010-09-19 14:12:00
14800	2010-09-01	2010-09-30 14:38:00
14806	2010-09-01	2010-09-26 15:50:00
14829	2010-09-01	2010-09-29 13:14:00
14843	2010-09-01	2010-09-29 12:39:00
14866	2010-09-01	2010-09-21 15:14:00
14875	2010-09-01	2010-09-24 10:28:00
14891	2010-09-01	2010-09-29 12:41:00
14908	2010-09-01	2010-09-02 16:39:00
14933	2010-09-01	2010-09-21 17:29:00
14934	2010-09-01	2010-09-24 12:08:00
14953	2010-09-01	2010-09-30 12:16:00
14968	2010-09-01	2010-09-07 13:28:00
14992	2010-09-01	2010-09-23 17:48:00
15006	2010-09-01	2010-09-12 13:03:00
15026	2010-09-01	2010-09-17 13:52:00
15041	2010-09-01	2010-09-21 13:16:00
15092	2010-09-01	2010-09-03 12:33:00
15107	2010-09-01	2010-09-14 10:47:00
15140	2010-09-01	2010-09-23 13:07:00
15243	2010-09-01	2010-09-30 17:28:00
15301	2010-09-01	2010-09-15 15:41:00
15341	2010-09-01	2010-09-16 16:41:00
15347	2010-09-01	2010-09-28 12:50:00
15406	2010-09-01	2010-09-12 13:06:00
15424	2010-09-01	2010-09-02 17:17:00
15462	2010-09-01	2010-09-20 10:23:00
15469	2010-09-01	2010-09-27 10:09:00
15473	2010-09-01	2010-09-21 09:14:00
15476	2010-09-01	2010-09-23 14:00:00
15519	2010-09-01	2010-09-19 13:57:00
15535	2010-09-01	2010-09-16 20:04:00
15543	2010-09-01	2010-09-06 11:28:00
15574	2010-09-01	2010-09-01 14:37:00
15599	2010-09-01	2010-09-20 10:15:00
15616	2010-09-01	2010-09-27 13:10:00
15677	2010-09-01	2010-09-02 12:08:00
15685	2010-09-01	2010-09-15 13:43:00
15728	2010-09-01	2010-09-21 14:46:00
15736	2010-09-01	2010-09-30 14:19:00
15748	2010-09-01	2010-09-16 16:52:00
15752	2010-09-01	2010-09-08 11:56:00
15761	2010-09-01	2010-09-23 09:33:00
15870	2010-09-01	2010-09-19 16:22:00
15871	2010-09-01	2010-09-28 14:16:00
15876	2010-09-01	2010-09-17 15:26:00
15906	2010-09-01	2010-09-15 12:17:00
15960	2010-09-01	2010-09-30 15:50:00
15962	2010-09-01	2010-09-16 13:48:00
15966	2010-09-01	2010-09-15 10:44:00
15992	2010-09-01	2010-09-12 11:52:00
16005	2010-09-01	2010-09-15 13:21:00
16042	2010-09-01	2010-09-12 12:00:00
16044	2010-09-01	2010-09-30 18:12:00
16065	2010-09-01	2010-09-02 13:27:00
16080	2010-09-01	2010-09-15 14:19:00
16095	2010-09-01	2010-09-09 16:54:00
16100	2010-09-01	2010-09-03 11:39:00
16140	2010-09-01	2010-09-24 12:03:00
16146	2010-09-01	2010-09-17 10:46:00
16148	2010-09-01	2010-09-29 10:12:00
16198	2010-09-01	2010-09-28 13:59:00
16211	2010-09-01	2010-09-27 15:24:00
16214	2010-09-01	2010-09-30 13:57:00
16237	2010-09-01	2010-09-28 17:02:00
16239	2010-09-01	2010-09-02 19:17:00
16261	2010-09-01	2010-09-23 16:40:00
16264	2010-09-01	2010-09-19 16:14:00
16269	2010-09-01	2010-09-28 11:50:00
16289	2010-09-01	2010-09-03 14:02:00
16298	2010-09-01	2010-09-23 15:23:00
16362	2010-09-01	2010-09-28 09:24:00
16368	2010-09-01	2010-09-30 11:30:00
16371	2010-09-01	2010-09-17 12:09:00
16465	2010-09-01	2010-09-21 10:46:00
16489	2010-09-01	2010-09-29 15:02:00
16490	2010-09-01	2010-09-29 16:30:00
16522	2010-09-01	2010-09-15 13:32:00
16531	2010-09-01	2010-09-24 09:49:00
16546	2010-09-01	2010-09-23 15:43:00
16589	2010-09-01	2010-09-15 14:56:00
16646	2010-09-01	2010-09-16 13:28:00
16690	2010-09-01	2010-09-14 15:00:00
16692	2010-09-01	2010-09-24 11:31:00
16775	2010-09-01	2010-09-23 17:34:00
16783	2010-09-01	2010-09-29 11:53:00
16799	2010-09-01	2010-09-12 12:46:00
16832	2010-09-01	2010-09-07 12:35:00
16856	2010-09-01	2010-09-23 13:11:00
16857	2010-09-01	2010-09-23 10:49:00
16872	2010-09-01	2010-09-02 17:36:00
16886	2010-09-01	2010-09-09 15:08:00
16958	2010-09-01	2010-09-30 14:25:00
16972	2010-09-01	2010-09-09 11:20:00
16979	2010-09-01	2010-09-15 14:30:00
16983	2010-09-01	2010-09-19 12:38:00
16998	2010-09-01	2010-09-21 14:39:00
17007	2010-09-01	2010-09-28 13:51:00
17055	2010-09-01	2010-09-20 12:21:00
17062	2010-09-01	2010-09-26 11:57:00
17134	2010-09-01	2010-09-23 18:32:00
17149	2010-09-01	2010-09-14 14:56:00
17161	2010-09-01	2010-09-21 16:44:00
17167	2010-09-01	2010-09-20 14:02:00
17215	2010-09-01	2010-09-01 13:39:00
17255	2010-09-01	2010-09-19 15:53:00
17257	2010-09-01	2010-09-29 12:49:00
17280	2010-09-01	2010-09-27 16:46:00
17308	2010-09-01	2010-09-13 09:35:00
17315	2010-09-01	2010-09-27 12:45:00
17366	2010-09-01	2010-09-09 19:46:00
17369	2010-09-01	2010-09-10 09:49:00
17383	2010-09-01	2010-09-12 14:54:00
17392	2010-09-01	2010-09-15 16:17:00
17396	2010-09-01	2010-09-24 13:04:00
17403	2010-09-01	2010-09-15 12:29:00
17450	2010-09-01	2010-09-27 16:59:00
17456	2010-09-01	2010-09-09 15:28:00
17473	2010-09-01	2010-09-09 19:03:00
17480	2010-09-01	2010-09-21 12:31:00
17524	2010-09-01	2010-09-27 16:20:00
17567	2010-09-01	2010-09-24 10:48:00
17616	2010-09-01	2010-09-14 10:43:00
17728	2010-09-01	2010-09-12 14:58:00
17743	2010-09-01	2010-09-17 14:54:00
17762	2010-09-01	2010-09-09 17:40:00
17765	2010-09-01	2010-09-17 12:45:00
17811	2010-09-01	2010-09-20 11:24:00
17834	2010-09-01	2010-09-20 15:32:00
17840	2010-09-01	2010-09-22 12:24:00
17919	2010-09-01	2010-09-27 10:40:00
18089	2010-09-01	2010-09-19 11:57:00
18107	2010-09-01	2010-09-23 13:03:00
18136	2010-09-01	2010-09-14 15:50:00
18182	2010-09-01	2010-09-02 14:25:00
18193	2010-09-01	2010-09-23 13:33:00
18255	2010-09-01	2010-09-09 16:31:00
12347	2010-10-01	2010-10-31 14:20:00
12353	2010-10-01	2010-10-27 12:44:00
12356	2010-10-01	2010-10-11 09:42:00
12376	2010-10-01	2010-10-18 08:42:00
12387	2010-10-01	2010-10-20 16:27:00
12393	2010-10-01	2010-10-07 13:49:00
12400	2010-10-01	2010-10-21 13:45:00
12411	2010-10-01	2010-10-26 09:25:00
12419	2010-10-01	2010-10-22 10:40:00
12445	2010-10-01	2010-10-15 12:28:00
12454	2010-10-01	2010-10-14 17:33:00
12467	2010-10-01	2010-10-12 15:41:00
12475	2010-10-01	2010-10-26 08:49:00
12486	2010-10-01	2010-10-04 12:14:00
12505	2010-10-01	2010-10-27 09:18:00
12511	2010-10-01	2010-10-07 10:39:00
12537	2010-10-01	2010-10-27 08:36:00
12553	2010-10-01	2010-10-12 13:35:00
12563	2010-10-01	2010-10-27 09:52:00
12591	2010-10-01	2010-10-27 10:42:00
12601	2010-10-01	2010-10-31 10:57:00
12608	2010-10-01	2010-10-31 10:49:00
12629	2010-10-01	2010-10-12 16:40:00
12652	2010-10-01	2010-10-01 15:16:00
12655	2010-10-01	2010-10-12 09:17:00
12691	2010-10-01	2010-10-15 12:00:00
12694	2010-10-01	2010-10-14 19:39:00
12699	2010-10-01	2010-10-18 12:07:00
12766	2010-10-01	2010-10-28 09:29:00
12775	2010-10-01	2010-10-26 14:24:00
12787	2010-10-01	2010-10-22 14:57:00
12790	2010-10-01	2010-10-25 13:04:00
12797	2010-10-01	2010-10-11 12:53:00
12798	2010-10-01	2010-10-14 12:27:00
12811	2010-10-01	2010-10-08 12:20:00
12817	2010-10-01	2010-10-01 08:57:00
12899	2010-10-01	2010-10-22 09:53:00
12900	2010-10-01	2010-10-13 15:17:00
12903	2010-10-01	2010-10-07 12:39:00
12973	2010-10-01	2010-10-22 10:14:00
13002	2010-10-01	2010-10-01 11:58:00
13014	2010-10-01	2010-10-03 11:35:00
13022	2010-10-01	2010-10-06 10:50:00
13033	2010-10-01	2010-10-06 09:37:00
13035	2010-10-01	2010-10-04 15:41:00
13055	2010-10-01	2010-10-06 08:17:00
13079	2010-10-01	2010-10-18 14:15:00
13083	2010-10-01	2010-10-10 13:38:00
13088	2010-10-01	2010-10-18 15:35:00
13106	2010-10-01	2010-10-22 13:10:00
13134	2010-10-01	2010-10-19 13:21:00
13144	2010-10-01	2010-10-04 14:14:00
13165	2010-10-01	2010-10-22 17:04:00
13166	2010-10-01	2010-10-21 14:29:00
13177	2010-10-01	2010-10-05 10:35:00
13194	2010-10-01	2010-10-14 11:54:00
13195	2010-10-01	2010-10-21 13:07:00
13198	2010-10-01	2010-10-01 13:27:00
13241	2010-10-01	2010-10-24 11:17:00
13245	2010-10-01	2010-10-03 14:03:00
13263	2010-10-01	2010-10-22 17:07:00
13274	2010-10-01	2010-10-26 13:48:00
13282	2010-10-01	2010-10-29 14:11:00
13306	2010-10-01	2010-10-05 14:55:00
13326	2010-10-01	2010-10-03 16:00:00
13362	2010-10-01	2010-10-10 15:27:00
13363	2010-10-01	2010-10-26 11:07:00
13367	2010-10-01	2010-10-04 10:00:00
13368	2010-10-01	2010-10-12 10:43:00
13380	2010-10-01	2010-10-03 10:18:00
13387	2010-10-01	2010-10-18 14:07:00
13395	2010-10-01	2010-10-14 13:00:00
13423	2010-10-01	2010-10-07 09:02:00
13441	2010-10-01	2010-10-04 10:38:00
13516	2010-10-01	2010-10-18 08:52:00
13546	2010-10-01	2010-10-11 17:23:00
13547	2010-10-01	2010-10-27 14:14:00
13565	2010-10-01	2010-10-24 15:51:00
13569	2010-10-01	2010-10-07 13:05:00
13574	2010-10-01	2010-10-24 13:28:00
13578	2010-10-01	2010-10-26 13:44:00
13580	2010-10-01	2010-10-29 15:01:00
13581	2010-10-01	2010-10-21 16:30:00
13642	2010-10-01	2010-10-03 12:23:00
13669	2010-10-01	2010-10-28 15:05:00
13674	2010-10-01	2010-10-03 10:41:00
13692	2010-10-01	2010-10-15 13:28:00
13703	2010-10-01	2010-10-20 13:11:00
13746	2010-10-01	2010-10-22 11:55:00
13747	2010-10-01	2010-10-11 09:15:00
13780	2010-10-01	2010-10-28 19:51:00
13792	2010-10-01	2010-10-13 11:05:00
13818	2010-10-01	2010-10-06 12:35:00
13829	2010-10-01	2010-10-14 18:19:00
13832	2010-10-01	2010-10-13 14:41:00
13833	2010-10-01	2010-10-31 14:11:00
13836	2010-10-01	2010-10-21 13:27:00
13840	2010-10-01	2010-10-19 13:34:00
13898	2010-10-01	2010-10-24 15:42:00
13906	2010-10-01	2010-10-26 15:00:00
13912	2010-10-01	2010-10-12 08:43:00
13936	2010-10-01	2010-10-21 14:21:00
13964	2010-10-01	2010-10-05 12:38:00
13968	2010-10-01	2010-10-12 13:22:00
13977	2010-10-01	2010-10-24 14:08:00
13981	2010-10-01	2010-10-20 10:03:00
14008	2010-10-01	2010-10-03 13:09:00
14065	2010-10-01	2010-10-04 12:03:00
14088	2010-10-01	2010-10-14 19:46:00
14118	2010-10-01	2010-10-07 11:59:00
